"videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","parentId","moderationStatus"
"j_mVkbaodyo","FBI made Gates a Billionaire..  Fact","FBI made Gates a Billionaire..  Fact","bertrum vodcas","https://yt3.ggpht.com/ytc/AL5GRJVbH_pTsH6NIYsn2chsJNG2iUHfklPJEHNH=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCV-nHgR_z8x8DocXyAem-9g","UCV-nHgR_z8x8DocXyAem-9g","TRUE","none","0","2020-12-18T03:56:34Z","2020-12-18T03:56:34Z","Ugz8pt_IcW__pf2VXtB4AaABAg",NA,NA
"j_mVkbaodyo","We do not believe you at all Bill Gates!!<br>Not at all!! <br><br>Who are you anyway!! <br><br>God is in control!!! <br><br>The Light wil shine!!! <br>Darkness can do NOTHING!!","We do not believe you at all Bill Gates!!
Not at all!! 

Who are you anyway!! 

God is in control!!! 

The Light wil shine!!! 
Darkness can do NOTHING!!","Romana Strasheim","https://yt3.ggpht.com/ytc/AL5GRJXCQ8gDH1QLzjeClIHSakj0D9GKv3VeBPyvdA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC0vu9a5PA_5SNyx_nyDJehQ","UC0vu9a5PA_5SNyx_nyDJehQ","TRUE","none","0","2020-12-17T14:34:01Z","2020-12-17T14:34:01Z","Ugxn4d_V8smTGelI1LN4AaABAg",NA,NA
"j_mVkbaodyo","Please  read what Bill Gates role is and how he is very aware that they are literally injected cancer into not only us but also our children!!","Please  read what Bill Gates role is and how he is very aware that they are literally injected cancer into not only us but also our children!!","D","https://yt3.ggpht.com/ytc/AL5GRJWHlML0Rh2oXMDIeQ6nw6YH6iU5VIaeEuuA38sBECI=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCUqcxwhqsuy5wXb5rWgZR2A","UCUqcxwhqsuy5wXb5rWgZR2A","TRUE","none","0","2020-12-15T04:27:53Z","2020-12-15T04:27:53Z","UgyHd11UexpR83GfDhN4AaABAg",NA,NA
"j_mVkbaodyo","Sausage Making at FDA: How Human Cancer Cells Got Into Vaccines • Children&#39;s Health Defense<br><a href=""https://childrenshealthdefense.org/defender/fda-cancer-cells-in-vaccines/"">https://childrenshealthdefense.org/defender/fda-cancer-cells-in-vaccines/</a>","Sausage Making at FDA: How Human Cancer Cells Got Into Vaccines • Children's Health Defense
https://childrenshealthdefense.org/defender/fda-cancer-cells-in-vaccines/","D","https://yt3.ggpht.com/ytc/AL5GRJWHlML0Rh2oXMDIeQ6nw6YH6iU5VIaeEuuA38sBECI=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCUqcxwhqsuy5wXb5rWgZR2A","UCUqcxwhqsuy5wXb5rWgZR2A","TRUE","none","0","2020-12-15T04:25:38Z","2020-12-15T04:25:38Z","UgzQNmeAwkUuCbeVI4R4AaABAg",NA,NA
"j_mVkbaodyo","What the F$%k has climate change got to do with Covid? Oh now I see. it was invented by the same vile corrupt genocidal maniacs.","What the F$%k has climate change got to do with Covid? Oh now I see. it was invented by the same vile corrupt genocidal maniacs.","Dave Lilley","https://yt3.ggpht.com/ytc/AL5GRJWOyqpH-IL-LAIAsGJPeAFqlPx7CPQOuIWSIA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UClnHwldVfTtxyacgWO1pcJg","UClnHwldVfTtxyacgWO1pcJg","TRUE","none","0","2020-12-14T08:32:11Z","2020-12-14T08:32:11Z","UgzB0hgkJJlJwvj59Fx4AaABAg",NA,NA
"j_mVkbaodyo","Bill Gates you are evil but you are exposed by now! The majority of pleople do not trust you! Your plan has fallen!","Bill Gates you are evil but you are exposed by now! The majority of pleople do not trust you! Your plan has fallen!","Mark Terzi","https://yt3.ggpht.com/ytc/AL5GRJVDxDTasLVVj3-3LjBsXro2ed0cfdGscXD92A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UClE1BDeDTM1sTUBIhjJic0A","UClE1BDeDTM1sTUBIhjJic0A","TRUE","none","0","2020-12-11T22:06:49Z","2020-12-11T22:07:15Z","UgzPOKGxwY0Gd5F7TRh4AaABAg",NA,NA
"j_mVkbaodyo","I think 90% of people won&#39;t take this vaccine","I think 90% of people won't take this vaccine","Mark Terzi","https://yt3.ggpht.com/ytc/AL5GRJVDxDTasLVVj3-3LjBsXro2ed0cfdGscXD92A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UClE1BDeDTM1sTUBIhjJic0A","UClE1BDeDTM1sTUBIhjJic0A","TRUE","none","0","2020-12-11T22:06:02Z","2020-12-11T22:06:02Z","Ugxc2drFGRrLcQxpyCt4AaABAg",NA,NA
"j_mVkbaodyo","Look up Agenda 21. Event 201 and Clade X","Look up Agenda 21. Event 201 and Clade X","Katrinka","https://yt3.ggpht.com/ytc/AL5GRJUEl8muHbQjAdjV5sVnSfqZDU13cVp8Zagadg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC849r4vrN_6UrgQeyW7uPLg","UC849r4vrN_6UrgQeyW7uPLg","TRUE","none","1","2020-12-09T23:24:52Z","2020-12-09T23:24:52Z","UgxMvKQmhpR8yy_jaW14AaABAg",NA,NA
"j_mVkbaodyo","Why is it allowed to have him talk abt anything in medicine","Why is it allowed to have him talk abt anything in medicine","sonali","https://yt3.ggpht.com/ytc/AL5GRJU1LTelXhFVI50ohcDUnjF6581MGYpdK4GqLrfeS1aDz3FxYCLZ9IuP8Wte2dcv=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCnjJ9GmFIzUbLQaU-Pq-wSg","UCnjJ9GmFIzUbLQaU-Pq-wSg","TRUE","none","0","2020-12-03T20:21:35Z","2020-12-03T20:21:35Z","UgzINxjiqMhjz3BijKZ4AaABAg",NA,NA
"j_mVkbaodyo","👍","👍","SUGA QUEEN","https://yt3.ggpht.com/ytc/AL5GRJVsQW6k8_Ti5Vewp8DgSNtoPi9YVEsIZZpvz5Sm=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCll6MIG_UKTxr1T275bBb3Q","UCll6MIG_UKTxr1T275bBb3Q","TRUE","none","0","2020-12-01T12:37:25Z","2020-12-01T12:37:25Z","Ugye7wgUQXtJhAWQCVl4AaABAg",NA,NA
