"videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","parentId","moderationStatus"
"vrz5IOIGkBg","Elon Im a cybernetic organism","Elon Im a cybernetic organism","Ivan Hardy","https://yt3.ggpht.com/ytc/AL5GRJWbbS3589oF2pUp8NLOKK7yWT9m5RkWvUsxb00Va9Il0qQ3ApfLfTkB8BxyTs2J=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCekH4I_poncuJIxatvCerAw","UCekH4I_poncuJIxatvCerAw","TRUE","none","0","2023-03-08T17:08:26Z","2023-03-08T17:08:26Z","UgxLYhUvDoF6WdYbt3h4AaABAg",NA,NA
"vrz5IOIGkBg","Elon I bet you 1 million dollars you can&#39;t get out into what human beings call space ?","Elon I bet you 1 million dollars you can't get out into what human beings call space ?","Ivan Hardy","https://yt3.ggpht.com/ytc/AL5GRJWbbS3589oF2pUp8NLOKK7yWT9m5RkWvUsxb00Va9Il0qQ3ApfLfTkB8BxyTs2J=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCekH4I_poncuJIxatvCerAw","UCekH4I_poncuJIxatvCerAw","TRUE","none","0","2023-03-08T15:57:56Z","2023-03-08T15:57:56Z","Ugx4zz-cTrekVw57OsV4AaABAg",NA,NA
"vrz5IOIGkBg","Human beings were made with electric","Human beings were made with electric","Ivan Hardy","https://yt3.ggpht.com/ytc/AL5GRJWbbS3589oF2pUp8NLOKK7yWT9m5RkWvUsxb00Va9Il0qQ3ApfLfTkB8BxyTs2J=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCekH4I_poncuJIxatvCerAw","UCekH4I_poncuJIxatvCerAw","TRUE","none","0","2023-03-08T15:48:43Z","2023-03-08T15:48:43Z","UgxobIS3uaFK53pVsQd4AaABAg",NA,NA
"vrz5IOIGkBg","Elon I am an alien from outer space","Elon I am an alien from outer space","Ivan Hardy","https://yt3.ggpht.com/ytc/AL5GRJWbbS3589oF2pUp8NLOKK7yWT9m5RkWvUsxb00Va9Il0qQ3ApfLfTkB8BxyTs2J=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCekH4I_poncuJIxatvCerAw","UCekH4I_poncuJIxatvCerAw","TRUE","none","0","2023-03-08T15:45:56Z","2023-03-08T15:45:56Z","UgzDU3SnmmmZKaK324x4AaABAg",NA,NA
"vrz5IOIGkBg","Elon your body  runs on electric like the planet does both hidden to the naked eye","Elon your body  runs on electric like the planet does both hidden to the naked eye","Ivan Hardy","https://yt3.ggpht.com/ytc/AL5GRJWbbS3589oF2pUp8NLOKK7yWT9m5RkWvUsxb00Va9Il0qQ3ApfLfTkB8BxyTs2J=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCekH4I_poncuJIxatvCerAw","UCekH4I_poncuJIxatvCerAw","TRUE","none","0","2023-03-08T15:43:41Z","2023-03-08T15:43:41Z","UgxGRf6DzSyrfvWEwzF4AaABAg",NA,NA
"vrz5IOIGkBg","You have to repent confess and accept Jesus Christ us your lord and saviour now before it&#39;s too late, Jesus Christ is coming very <a href=""http://soon.you/"">soon.you</a> have to know that it&#39;s not good what you are doing in the eyes of God,u have to repent.God bless you.","You have to repent confess and accept Jesus Christ us your lord and saviour now before it's too late, Jesus Christ is coming very soon.you have to know that it's not good what you are doing in the eyes of God,u have to repent.God bless you.","Gareth Fordham","https://yt3.ggpht.com/ytc/AL5GRJXiw6sgYKfvfQzZz43W5v3ITkfRIWE_rLWEFfmy28Fp0eFgiqc6Xizp_wKr49ac=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCDQCKlKZoA3aCJ98DtJaq9Q","UCDQCKlKZoA3aCJ98DtJaq9Q","TRUE","none","0","2023-03-07T12:42:04Z","2023-03-07T12:42:04Z","UgynxFMe4q9UzBTNtOF4AaABAg",NA,NA
"vrz5IOIGkBg","So, this is the call-outs for ignorance?","So, this is the call-outs for ignorance?","Summergrace","https://yt3.ggpht.com/ytc/AL5GRJUcn1VKJ3K95fZV3yjLa3LzCSV2gY5F65BchmbY9Q=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCZviMiC46TvXf-xxIg0gZAw","UCZviMiC46TvXf-xxIg0gZAw","TRUE","none","1","2023-03-04T05:44:25Z","2023-03-04T05:44:25Z","UgwJ_SR7B2XY6zDGXGp4AaABAg",NA,NA
"vrz5IOIGkBg","My sister VS Khat sokhim","My sister VS Khat sokhim","Blinko Geronimo","https://yt3.ggpht.com/ytc/AL5GRJWy37r8Z9AX8bS0CtVk1lKX-XpiNSR4rznPJP8ZmhVrQJjPERdlzv3pgwKYMsTY=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCB5kBKZj0edTHUalBfIt3wQ","UCB5kBKZj0edTHUalBfIt3wQ","TRUE","none","0","2023-03-03T10:51:10Z","2023-03-03T10:51:10Z","Ugzd7FqYjbfrvJsROMd4AaABAg",NA,NA
"vrz5IOIGkBg","Jet li black","Jet li black","Blinko Geronimo","https://yt3.ggpht.com/ytc/AL5GRJWy37r8Z9AX8bS0CtVk1lKX-XpiNSR4rznPJP8ZmhVrQJjPERdlzv3pgwKYMsTY=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCB5kBKZj0edTHUalBfIt3wQ","UCB5kBKZj0edTHUalBfIt3wQ","TRUE","none","0","2023-03-03T10:48:43Z","2023-03-03T10:48:43Z","Ugx8g5ECKUcitjWAdYF4AaABAg",NA,NA
"vrz5IOIGkBg","Zhang ziyi jet li","Zhang ziyi jet li","Blinko Geronimo","https://yt3.ggpht.com/ytc/AL5GRJWy37r8Z9AX8bS0CtVk1lKX-XpiNSR4rznPJP8ZmhVrQJjPERdlzv3pgwKYMsTY=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCB5kBKZj0edTHUalBfIt3wQ","UCB5kBKZj0edTHUalBfIt3wQ","TRUE","none","0","2023-03-03T10:47:37Z","2023-03-03T10:47:37Z","UgxxN2id9AgoPbn9CL14AaABAg",NA,NA
"vrz5IOIGkBg","Dragon","Dragon","Blinko Geronimo","https://yt3.ggpht.com/ytc/AL5GRJWy37r8Z9AX8bS0CtVk1lKX-XpiNSR4rznPJP8ZmhVrQJjPERdlzv3pgwKYMsTY=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCB5kBKZj0edTHUalBfIt3wQ","UCB5kBKZj0edTHUalBfIt3wQ","TRUE","none","0","2023-03-03T10:47:25Z","2023-03-03T10:47:25Z","UgwXbK78lI1PPxUk7HN4AaABAg",NA,NA
"vrz5IOIGkBg","Gemini","Gemini","Blinko Geronimo","https://yt3.ggpht.com/ytc/AL5GRJWy37r8Z9AX8bS0CtVk1lKX-XpiNSR4rznPJP8ZmhVrQJjPERdlzv3pgwKYMsTY=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCB5kBKZj0edTHUalBfIt3wQ","UCB5kBKZj0edTHUalBfIt3wQ","TRUE","none","0","2023-03-03T10:47:20Z","2023-03-03T10:47:20Z","UgyBIrlDIIEcDCAN9rx4AaABAg",NA,NA
"vrz5IOIGkBg","June 7 1978 34","June 7 1978 34","Blinko Geronimo","https://yt3.ggpht.com/ytc/AL5GRJWy37r8Z9AX8bS0CtVk1lKX-XpiNSR4rznPJP8ZmhVrQJjPERdlzv3pgwKYMsTY=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCB5kBKZj0edTHUalBfIt3wQ","UCB5kBKZj0edTHUalBfIt3wQ","TRUE","none","0","2023-03-03T10:47:12Z","2023-03-03T10:47:12Z","Ugwc2_2JJN0gJcWBQrp4AaABAg",NA,NA
"vrz5IOIGkBg","No spacing and everything backwards","No spacing and everything backwards","Blinko Geronimo","https://yt3.ggpht.com/ytc/AL5GRJWy37r8Z9AX8bS0CtVk1lKX-XpiNSR4rznPJP8ZmhVrQJjPERdlzv3pgwKYMsTY=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCB5kBKZj0edTHUalBfIt3wQ","UCB5kBKZj0edTHUalBfIt3wQ","TRUE","none","0","2023-03-03T10:46:49Z","2023-03-03T10:46:49Z","Ugy7gjpH8W_z0R4b_ml4AaABAg",NA,NA
"vrz5IOIGkBg","Momjamiemuskelon","Momjamiemuskelon","Blinko Geronimo","https://yt3.ggpht.com/ytc/AL5GRJWy37r8Z9AX8bS0CtVk1lKX-XpiNSR4rznPJP8ZmhVrQJjPERdlzv3pgwKYMsTY=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCB5kBKZj0edTHUalBfIt3wQ","UCB5kBKZj0edTHUalBfIt3wQ","TRUE","none","0","2023-03-03T10:46:27Z","2023-03-03T10:46:27Z","UgxLZ_CumzO0hSlg51B4AaABAg",NA,NA
"vrz5IOIGkBg","I don’t think it’s the right man to be asked about education,he is a great human but educational field it’s more complex than all his achievements,humanity like never before needs a better educational system based on reality of facts ,cooperation instead of competition and most important should be for everyone ,for all the life period not short times …<br>Today we master a lot of fields but we waste a lot of humans into a system chaotic and full of fallacies…","I don’t think it’s the right man to be asked about education,he is a great human but educational field it’s more complex than all his achievements,humanity like never before needs a better educational system based on reality of facts ,cooperation instead of competition and most important should be for everyone ,for all the life period not short times …
Today we master a lot of fields but we waste a lot of humans into a system chaotic and full of fallacies…","liviooo liv","https://yt3.ggpht.com/ytc/AL5GRJUC68qT-vTDDTos4XmnU8vefWZLu-hRTYVId1aBsQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCOOZGeZ4j_jXWoUWoqmxIqQ","UCOOZGeZ4j_jXWoUWoqmxIqQ","TRUE","none","0","2023-03-02T11:07:07Z","2023-03-02T11:07:07Z","UgwBX5QOuOrtJISnzyt4AaABAg",NA,NA
"vrz5IOIGkBg","This was a real boss move by doing this interview at the world summit.","This was a real boss move by doing this interview at the world summit.","Jay Cho","https://yt3.ggpht.com/ytc/AL5GRJVgmUhZyRQnXrMWb1sEOc2tVrwaq4evcDgyLg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC4_T40juZZNE1-CepTwrEfQ","UC4_T40juZZNE1-CepTwrEfQ","TRUE","none","1","2023-03-02T10:52:22Z","2023-03-02T10:52:22Z","Ugy2y04gLpeZ7wcRwDB4AaABAg",NA,NA
"vrz5IOIGkBg",".",".","Sevgi emırkan","https://yt3.ggpht.com/ytc/AL5GRJWl1fZ-MPOX5F4786MnoGvk3W33jnqqHrFE0Y8t=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCXSkn0BihyeFnuM0e4tmYOw","UCXSkn0BihyeFnuM0e4tmYOw","TRUE","none","0","2023-03-01T17:50:17Z","2023-03-01T17:50:17Z","UgxCcuLt3tJBthJqSzB4AaABAg",NA,NA
"vrz5IOIGkBg","He should buy tictoc to tictoc is good its interactive so the time speeds by fast. Twitter is good for other stuff.","He should buy tictoc to tictoc is good its interactive so the time speeds by fast. Twitter is good for other stuff.","Hello You won the conversation period A grade PHD","https://yt3.ggpht.com/ytc/AL5GRJWHp-UZgwLXd-MspE21-S48oGimUYNX7mTyvfzEZg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCxM3U_81PQikrQsLnqwKQLQ","UCxM3U_81PQikrQsLnqwKQLQ","TRUE","none","0","2023-02-28T22:58:47Z","2023-02-28T22:58:47Z","UgyJ-68zE9JAg5iQVFV4AaABAg",NA,NA
"vrz5IOIGkBg","Alhamdulilah and Alhuakber thanks to the world leaders 💜 ♥️ ❤️ 💕 🙌","Alhamdulilah and Alhuakber thanks to the world leaders 💜 ♥️ ❤️ 💕 🙌","Eden Shafe","https://yt3.ggpht.com/ytc/AL5GRJWuMUKxTJ_8G8k5Bq_apyi1O-BegQb-tMfqGmK9KQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCH-srS4Ch4PgUbdAAzpl1qg","UCH-srS4Ch4PgUbdAAzpl1qg","TRUE","none","0","2023-02-28T21:45:33Z","2023-02-28T21:45:33Z","Ugy2qa46tjyuKf5SPTp4AaABAg",NA,NA
"vrz5IOIGkBg","Excellent!!","Excellent!!","Sonias Channel قناة صونيا ","https://yt3.ggpht.com/Eoyo-7ZOQkEXQk5KrZvD1fBDwpz7R6BupZIadC5KWm-3nMIHYT0SujUJS8PT8EinMiQMavvE3g=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UClU99CY6WaS0FonK-FQHORw","UClU99CY6WaS0FonK-FQHORw","TRUE","none","0","2023-02-28T08:00:26Z","2023-02-28T08:00:26Z","UgzwIP5_oay9aEAEoKZ4AaABAg",NA,NA
"vrz5IOIGkBg","The GOAT","The GOAT","Ryan Douglas","https://yt3.ggpht.com/ytc/AL5GRJWJU-uXmez53OvIUHunzHI3ecq-XD0CPrG3-dxF5Q=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCGlgXneW9WNvqu5YCrnR5rg","UCGlgXneW9WNvqu5YCrnR5rg","TRUE","none","0","2023-02-26T21:07:46Z","2023-02-26T21:07:46Z","UgxZ8BrxsEgD-5ThlDh4AaABAg",NA,NA
"vrz5IOIGkBg","It is so disrespectful for you Mr Musk to not come in person, to the First World Summit amidst a world in deep crisis. I guess building more cars, albeit electrical, is all your small minded intelligence can envision these days. I am sorry for you and on behalf of the scientists I would like to apologise to the Arab World for Elon&#39;s stupidity and ignorance of proper customs.","It is so disrespectful for you Mr Musk to not come in person, to the First World Summit amidst a world in deep crisis. I guess building more cars, albeit electrical, is all your small minded intelligence can envision these days. I am sorry for you and on behalf of the scientists I would like to apologise to the Arab World for Elon's stupidity and ignorance of proper customs.","Georgiana Varna","https://yt3.ggpht.com/ytc/AL5GRJUDfnh_sr1dhSdgjN-ehdIHhX1cYQUGvLEb0I7S=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCjG_JuHdwbzt_M4uJpjSgEQ","UCjG_JuHdwbzt_M4uJpjSgEQ","TRUE","none","0","2023-02-26T11:45:19Z","2023-02-26T11:45:19Z","UgzbQPQK_fdXgqRP5LF4AaABAg",NA,NA
"vrz5IOIGkBg","Space x better not interfere in Lord Gods affairs no one should but me because of symbiotic with all my StarCraft  . because I am system operator and a universal plate creator and rippped off from humanity beause they try to coverup they tracks ever since I seen the eye. And when space force said I was mk ultra 48","Space x better not interfere in Lord Gods affairs no one should but me because of symbiotic with all my StarCraft  . because I am system operator and a universal plate creator and rippped off from humanity beause they try to coverup they tracks ever since I seen the eye. And when space force said I was mk ultra 48","jason palmer","https://yt3.ggpht.com/PBMe94kkNJ0k4VwdohFKkaYR6JJ5LsX_xw4HRFXgjGT7NqQixogqZ60OGtyhNQKOCXFOaWLU=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCQC2vhMXBm0UN6vVouMN1Zg","UCQC2vhMXBm0UN6vVouMN1Zg","TRUE","none","0","2023-02-26T00:42:47Z","2023-02-26T00:42:47Z","UgzL42alHHTpyUIiAfF4AaABAg",NA,NA
"vrz5IOIGkBg","Is Elon gonna start a MuskTube or is that a rumor?","Is Elon gonna start a MuskTube or is that a rumor?","Kenneth Slone","https://yt3.ggpht.com/ytc/AL5GRJWMH52mT7i7xd-4Q3Oo8squvlbeQ8JAMeglrihLGQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCKr40wBMlljjdCCKusv1YVg","UCKr40wBMlljjdCCKusv1YVg","TRUE","none","0","2023-02-25T22:54:32Z","2023-02-25T23:03:29Z","Ugzt-haST0dpOmeA9Zh4AaABAg",NA,NA
"vrz5IOIGkBg","Hi elon","Hi elon","Bobbie Lynn","https://yt3.ggpht.com/ytc/AL5GRJXAqq6KV3h3__SlBqZWum3Kpf9HANdjxgzQDJ-qpwKI0ClOLeYCdhB4oUSK3GOC=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC3_xHTOZMyO_-WkObThidvg","UC3_xHTOZMyO_-WkObThidvg","TRUE","none","0","2023-02-25T07:09:41Z","2023-02-25T07:09:41Z","UgyV69vYk8EG2_MT4tl4AaABAg",NA,NA
"vrz5IOIGkBg","Alex fucking Jones","Alex fucking Jones","Michael Taylor","https://yt3.ggpht.com/ytc/AL5GRJWq4ieSaQooEucRDlw5GZ38qk_YYmQnEryPR7Pil63D4Bi-NAchEE2ta0z-Lo02=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC23nlqpBS-e_NmXtDrXU98Q","UC23nlqpBS-e_NmXtDrXU98Q","TRUE","none","0","2023-02-24T02:48:17Z","2023-02-24T02:48:17Z","UgwK1LXg5-mx-c5DkfR4AaABAg",NA,NA
"vrz5IOIGkBg","😆😆😆😆💚💖👍","😆😆😆😆💚💖👍","สร้อยสังวาลย์ กราวสันเทียะ","https://yt3.ggpht.com/ytc/AL5GRJVXcONv6O0qEqumgZCimv_1JOMfLg-qEeuJQg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCZsBdC_YcBczh68oh2GKXbA","UCZsBdC_YcBczh68oh2GKXbA","TRUE","none","0","2023-02-23T10:24:23Z","2023-02-23T10:24:23Z","Ugy1pLnX3l55viqC7B54AaABAg",NA,NA
"vrz5IOIGkBg","🙏👀👀🫵😇💒🙃👆👇🔍🔎📡📡🕊🙃❤️🕊🙏🙏🙏☎️🗝🗝🎱❤️😭😭👀","🙏👀👀🫵😇💒🙃👆👇🔍🔎📡📡🕊🙃❤️🕊🙏🙏🙏☎️🗝🗝🎱❤️😭😭👀","Petra Anna Berger","https://yt3.ggpht.com/ytc/AL5GRJUhanX6S8ct1W4JA3zH87YbdLO66BQAdbSmeXg0aumiHfmQwEk8uvX1HigDXxah=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCIFI8ML1vvvNDJxGEKDKfMQ","UCIFI8ML1vvvNDJxGEKDKfMQ","TRUE","none","0","2023-02-22T21:06:30Z","2023-02-22T21:06:30Z","Ugy5WzKiIz1axtt5p6h4AaABAg",NA,NA
"vrz5IOIGkBg","Thank you Lord Jesus for the gift of life and blessings to me and my family $14,120.47 weekly profit our lord Jesus have lifted up my life!! 🙏❤️❤️","Thank you Lord Jesus for the gift of life and blessings to me and my family $14,120.47 weekly profit our lord Jesus have lifted up my life!! 🙏❤️❤️","nick baldwin","https://yt3.ggpht.com/trD3CCkBjlswfODlaggE8qO4XVT3jx9AiMNRbHukDsagat-yxsG12E7SveSmrqomp1oJkD4L=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCgoqKnZIRb4jDKMA9T0FsqA","UCgoqKnZIRb4jDKMA9T0FsqA","TRUE","none","15","2023-02-22T09:55:49Z","2023-02-22T09:55:49Z","Ugzp73CI58gFqjE50XJ4AaABAg",NA,NA
